Price,Make,Model,YOM,Mileage (km),Gear,Fuel Type,Engine (cc),Vehicle Age,Condition,Has_AC,Has_PowerSteering,Has_PowerMirror,Has_PowerWindow,Option_Count
2300000,Hyundai,Santro Xing,2004.0,165000.0,Manual,Petrol,1000.0,22.0,Used,1,1,0,0,2
5250000,Hyundai,Grand I10,2016.0,95800.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
3450000,Hyundai,Sonata Hmatic,2001.0,167000.0,Automatic,Petrol,1900.0,25.0,Used,1,1,1,1,4
3550000,Hyundai,Eon,2014.0,112000.0,Manual,Petrol,800.0,12.0,Used,1,1,1,1,4
3875000,Hyundai,Eon,2015.0,78000.0,Manual,Petrol,800.0,11.0,Used,0,1,0,0,1
5350000,Hyundai,Grand I10,2018.0,90000.0,Automatic,Petrol,995.0,8.0,Used,1,1,1,1,4
2390000,Hyundai,Santro,2002.0,170406.0,Manual,Petrol,1100.0,24.0,Used,1,1,1,1,4
4150000,Hyundai,EON,2016.0,135000.0,Manual,Petrol,800.0,10.0,Used,1,1,1,1,4
3600000,Hyundai,Trajet,2001.0,135000.0,Automatic,Petrol,2000.0,25.0,Used,1,1,1,1,4
1275000,Hyundai,Eon,2015.0,150000.0,Manual,Petrol,1200.0,11.0,Used,1,1,1,1,4
2575000,Hyundai,Accent,2006.0,151234.0,Manual,Petrol,1300.0,20.0,Used,1,1,0,1,3
2490000,Hyundai,Accent,2001.0,281000.0,Manual,Petrol,1500.0,25.0,Used,1,1,1,1,4
5800000,Hyundai,Accent,2011.0,180000.0,Automatic,Diesel,1600.0,15.0,Used,1,1,1,1,4
3350000,Hyundai,Graze,2004.0,125000.0,Automatic,Petrol,1000.0,22.0,Used,1,1,0,1,3
1275000,Hyundai,Excel Lancer,1993.0,195000.0,Manual,Petrol,1500.0,33.0,Used,1,1,0,0,2
3690000,Hyundai,EON,2015.0,87000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
3850000,Hyundai,Eon,2016.0,135000.0,Manual,Petrol,814.0,10.0,Used,1,1,0,1,3
4150000,Hyundai,EON,2016.0,51372.0,Manual,Petrol,800.0,10.0,Used,1,1,1,1,4
2500000,Hyundai,Accent,2002.0,12345.0,Manual,Petrol,1450.0,24.0,Used,1,1,1,1,4
5900000,Hyundai,Grand I10,2017.0,83000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,0,1,3
2740000,Hyundai,Accent,2000.0,128200.0,Automatic,Petrol,1500.0,26.0,Used,1,1,0,1,3
2840000,Hyundai,Accent,2000.0,180000.0,Automatic,Petrol,1300.0,26.0,Used,1,1,0,1,3
2940000,Hyundai,Accent,2000.0,150000.0,Automatic,Petrol,1500.0,26.0,Used,1,1,0,1,3
4300000,Hyundai,Eon,2018.0,56000.0,Manual,Petrol,800.0,8.0,Used,1,1,0,1,3
2490000,Hyundai,Accent,2000.0,190000.0,Manual,Petrol,1341.0,26.0,Used,1,1,0,0,2
2865000,Hyundai,Accent,2004.0,111341.0,Manual,Petrol,1340.0,22.0,Used,1,1,0,1,3
2850000,Hyundai,Matrix,2001.0,173500.0,Automatic,Petrol,1600.0,25.0,Used,1,1,0,1,3
2175000,Hyundai,Accent,2001.0,158000.0,Manual,Petrol,1389.0,25.0,Used,1,1,0,0,2
3950000,Hyundai,Eon,2014.0,56000.0,Manual,Petrol,800.0,12.0,Used,1,0,0,1,2
6000000,Hyundai,Accent,2011.0,132000.0,Automatic,Petrol,1500.0,15.0,Used,1,1,1,1,4
2250000,Hyundai,Atos,2004.0,103000.0,Manual,Petrol,1000.0,22.0,Used,1,1,0,1,3
2400000,Hyundai,Atos,2004.0,120000.0,Manual,Petrol,1000.0,22.0,Used,1,1,1,1,4
4290000,Hyundai,Eon,2015.0,106000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
6990000,Hyundai,Accent,2011.0,194851.0,Automatic,Petrol,1582.0,15.0,Used,0,0,0,0,0
2690000,Hyundai,Accent Sedan Model,2001.0,150000.0,Manual,Petrol,1500.0,25.0,Used,1,1,0,1,3
2850000,Hyundai,Accent,2006.0,177500.0,Manual,Petrol,1500.0,20.0,Used,1,1,0,1,3
3390000,Hyundai,Sonata H Matic,2004.0,164752.0,Automatic,Petrol,1900.0,22.0,Used,1,1,1,1,4
3575000,Hyundai,Eon,2015.0,114814.0,Manual,Petrol,814.0,11.0,Used,1,1,0,0,2
2150000,Hyundai,Accent,2001.0,160.0,Manual,Petrol,1490.0,25.0,Used,1,1,0,1,3
3690000,Hyundai,EON MAGNA PLUS,2015.0,152000.0,Manual,Petrol,814.0,11.0,Used,1,1,1,1,4
5500000,Hyundai,Grand I10,2017.0,52000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
3475000,Hyundai,Sonata H-Matic,2001.0,197000.0,Automatic,Petrol,2000.0,25.0,Used,0,0,0,0,0
4600000,Hyundai,Eon,2018.0,66000.0,Manual,Petrol,814.0,8.0,Used,1,1,1,1,4
4000000,Hyundai,Trajet,2000.0,230000.0,Automatic,Petrol,2500.0,26.0,Used,1,1,1,1,4
5750000,Hyundai,Grand I10,2016.0,115000.0,Automatic,Petrol,990.0,10.0,Used,1,1,1,1,4
3590000,Hyundai,Trajet,2001.0,200000.0,Automatic,Petrol,2000.0,25.0,Used,1,1,1,1,4
2300000,Hyundai,Sonata GLS,2000.0,147000.0,Automatic,Petrol,2000.0,26.0,Used,1,1,1,1,4
4200000,Hyundai,Eon,2016.0,93300.0,Manual,Petrol,814.0,10.0,Used,1,1,0,1,3
3400000,Hyundai,Sonata GLS,2001.0,340000.0,Automatic,Petrol,2000.0,25.0,Used,1,1,1,1,4
4180000,Hyundai,Eon,2015.0,53909.0,Manual,Petrol,814.0,11.0,Used,1,1,0,1,3
4250000,Hyundai,Eon,2016.0,66546.0,Manual,Petrol,800.0,10.0,Used,1,1,0,1,3
2600000,Hyundai,Accent,2001.0,201000.0,Automatic,Petrol,1500.0,25.0,Used,1,1,0,0,2
2800000,Hyundai,Accent,2002.0,125860.0,Manual,Petrol,1380.0,24.0,Used,1,1,0,0,2
2460000,Hyundai,Accent,2005.0,150000.0,Manual,Petrol,1300.0,21.0,Used,1,1,0,0,2
3975000,Hyundai,Eon Magna Plus,2015.0,135000.0,Manual,Petrol,800.0,11.0,Used,0,0,0,0,0
1300000,Hyundai,Excel,1992.0,120000.0,Manual,Petrol,1468.0,34.0,Used,1,1,0,1,3
2195000,Hyundai,Sonata,2000.0,256600.0,Automatic,Diesel,2000.0,26.0,Used,1,1,1,1,4
2995000,Hyundai,Elantra,2000.0,130000.0,Automatic,Petrol,1600.0,26.0,Used,1,1,1,1,4
7000000,Hyundai,Accent,2011.0,194000.0,Automatic,Diesel,1600.0,15.0,Used,1,1,1,1,4
3975000,Hyundai,Eon,2016.0,66000.0,Manual,Petrol,815.0,10.0,Used,1,1,0,0,2
2400000,Hyundai,Accent,2001.0,240000.0,Manual,Petrol,1200.0,25.0,Used,1,1,0,1,3
5500000,Hyundai,Grand I10,2017.0,140000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
2800000,Hyundai,Getz,2004.0,220000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,0,1,3
2700000,Hyundai,Accent,2001.0,174000.0,Automatic,Petrol,1500.0,25.0,Used,1,1,0,1,3
2750000,Hyundai,Accent GLS,2001.0,200000.0,Automatic,Petrol,1500.0,25.0,Used,1,1,0,1,3
5900000,Hyundai,Grand I10,2018.0,61000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,0,1,3
3500000,Hyundai,Eon,2016.0,104500.0,Manual,Petrol,800.0,10.0,Used,1,1,0,1,3
3900000,Hyundai,Eon,2015.0,103000.0,Manual,Petrol,840.0,11.0,Used,1,1,1,1,4
1900000,Hyundai,Accent,2000.0,178000.0,Manual,Petrol,1500.0,26.0,Used,1,1,1,1,4
2575000,Hyundai,Sonata,2000.0,265000.0,Automatic,Diesel,2000.0,26.0,Used,1,1,1,1,4
3000000,Hyundai,Elantra,2000.0,13000.0,Automatic,Petrol,1600.0,26.0,Used,1,1,1,0,3
2400000,Hyundai,Accent,2000.0,192000.0,Manual,Petrol,1341.0,26.0,Used,1,1,0,1,3
3050000,Hyundai,Accent,2004.0,140000.0,Automatic,Petrol,1500.0,22.0,Used,1,1,1,1,4
2450000,Hyundai,Accent,2000.0,200100.0,Manual,Petrol,1350.0,26.0,Used,1,1,0,0,2
2480000,Hyundai,Sonata GLX,2000.0,199.0,Automatic,Petrol,2000.0,26.0,Used,1,1,1,1,4
2875000,Hyundai,Accent,2003.0,195000.0,Manual,Petrol,1500.0,23.0,Used,1,1,0,1,3
3900000,Hyundai,Eon,2015.0,126000.0,Manual,Petrol,800.0,11.0,Used,1,1,0,1,3
3975000,Hyundai,EON,2015.0,103128.0,Manual,Petrol,814.0,11.0,Used,1,1,1,1,4
2775000,Hyundai,Elantra GL,2000.0,134243.0,Automatic,Petrol,1600.0,26.0,Used,1,1,1,1,4
2700000,Hyundai,Matrix,2001.0,208000.0,Automatic,Petrol,1600.0,25.0,Used,1,1,1,1,4
4090000,Hyundai,EON,2016.0,57200.0,Manual,Petrol,814.0,10.0,Used,1,1,0,1,3
2750000,Hyundai,Sonata H Matic,2004.0,1234.0,Automatic,Petrol,1997.0,22.0,Used,1,1,1,1,4
2490000,Hyundai,Accent,2006.0,224000.0,Manual,Petrol,1300.0,20.0,Used,1,1,0,1,3
2950000,Hyundai,Matrix,2002.0,140000.0,Automatic,Petrol,1500.0,24.0,Used,1,1,1,1,4
7800000,Hyundai,Sonata,2011.0,170000.0,Automatic,Petrol,2000.0,15.0,Used,1,1,1,1,4
2390000,Hyundai,Santro,2002.0,170406.0,Manual,Petrol,1100.0,24.0,Used,1,1,1,1,4
2750000,Hyundai,Accent GLS,2000.0,200000.0,Automatic,Petrol,1495.0,26.0,Used,1,1,0,1,3
2700000,Hyundai,Santro,2005.0,120000.0,Manual,Petrol,1000.0,21.0,Used,1,1,0,0,2
1925000,Hyundai,Elantra GLS,2001.0,200000.0,Manual,Petrol,1600.0,25.0,Used,1,1,1,1,4
2350000,Hyundai,Elantra,2000.0,124752.0,Automatic,Petrol,1600.0,26.0,Used,1,1,1,1,4
2700000,Hyundai,Elantra,2000.0,173342.0,Automatic,Petrol,1600.0,26.0,Used,1,0,0,1,2
2350000,Hyundai,Sonata,2000.0,245000.0,Automatic,Petrol,2000.0,26.0,Used,0,1,0,1,2
3000000,Hyundai,Elantra,2000.0,220000.0,Automatic,Petrol,1600.0,26.0,Used,1,1,1,1,4
2500000,Hyundai,Sonata,2001.0,361721.0,Manual,Diesel,1680.0,25.0,Used,1,1,1,1,4
4250000,Hyundai,Eon,2015.0,84500.0,Manual,Petrol,800.0,11.0,Used,1,1,0,0,2
2200000,Hyundai,Hyundai,1992.0,1111.0,Automatic,Petrol,1600.0,34.0,Used,1,1,1,1,4
1800000,Hyundai,Santro,2002.0,240000.0,Manual,Petrol,1100.0,24.0,Used,1,1,0,0,2
5000000,Hyundai,Eon,2016.0,35218.0,Manual,Petrol,814.0,10.0,Used,1,1,1,1,4
2700000,Hyundai,Elantra,2000.0,173285.0,Automatic,Petrol,1599.0,26.0,Used,1,1,1,1,4
2750000,Hyundai,Elantra,2000.0,195000.0,Automatic,Petrol,1600.0,26.0,Used,1,1,1,1,4
7000000,Hyundai,Accent,2011.0,194000.0,Automatic,Diesel,1600.0,15.0,Used,1,1,1,1,4
2900000,Hyundai,Accent,2002.0,150000.0,Automatic,Petrol,1500.0,24.0,Used,1,1,1,1,4
3500000,Hyundai,Hyundai,2000.0,200000.0,Automatic,Petrol,2180.0,26.0,Used,1,1,1,1,4
2500000,Hyundai,Accent,2003.0,1.0,Manual,Petrol,1600.0,23.0,Used,1,1,0,1,3
4200000,Hyundai,Magna,2016.0,104000.0,Manual,Petrol,814.0,10.0,Used,1,1,0,1,3
6350000,Hyundai,Elantra,2011.0,159000.0,Automatic,Petrol,1600.0,15.0,Used,1,1,1,1,4
2200000,Hyundai,Elantra 61A,1992.0,198456.0,Automatic,Petrol,1200.0,34.0,Used,1,1,1,1,4
2525000,Hyundai,Accent,2000.0,210000.0,Automatic,Diesel,1500.0,26.0,Used,1,1,0,1,3
3700000,Hyundai,Trajet,2000.0,12000.0,Automatic,Diesel,2180.0,26.0,Used,1,1,1,1,4
4200000,Hyundai,Eon,2016.0,127000.0,Manual,Petrol,814.0,10.0,Used,1,1,0,0,2
3350000,Hyundai,Getz,2006.0,132000.0,Automatic,Petrol,1300.0,20.0,Used,0,0,0,0,0
2200000,Hyundai,Accent,2000.0,180000.0,Manual,Petrol,1500.0,26.0,Used,1,1,1,0,3
2690000,Hyundai,Accent,2000.0,21000.0,Automatic,Petrol,1500.0,26.0,Used,0,0,0,0,0
4070000,Hyundai,Eon,2016.0,82000.0,Manual,Petrol,800.0,10.0,Used,1,1,0,1,3
1750000,Hyundai,Elantra,2001.0,105000.0,Automatic,Petrol,1590.0,25.0,Used,1,1,1,1,4
1875000,Hyundai,Accent,2000.0,150000.0,Automatic,Petrol,1500.0,26.0,Used,1,1,1,1,4
1800000,Hyundai,Matrix,2005.0,150000.0,Automatic,Petrol,1600.0,21.0,Used,1,1,1,1,4
2550000,Hyundai,Accent,2000.0,150000.0,Manual,Petrol,1500.0,26.0,Used,1,1,0,1,3
3900000,Hyundai,Coupe,2000.0,127314.0,Automatic,Petrol,2000.0,26.0,Used,1,1,1,1,4
2700000,Hyundai,Santro,2005.0,100000.0,Manual,Petrol,1000.0,21.0,Used,1,1,1,0,3
4325000,Hyundai,Eon,2015.0,62000.0,Manual,Petrol,800.0,11.0,Used,0,0,0,0,0
3000000,Hyundai,H Matic,2001.0,120000.0,Automatic,Petrol,2000.0,25.0,Used,1,1,1,1,4
2885000,Hyundai,ELANTRA,2000.0,168000.0,Automatic,Petrol,1600.0,26.0,Used,1,1,1,1,4
3200000,Hyundai,Accent,2002.0,155800.0,Automatic,Petrol,1497.0,24.0,Used,1,1,0,1,3
3075000,Hyundai,Matrix,2001.0,169800.0,Automatic,Petrol,1599.0,25.0,Used,1,1,0,1,3
3450000,Hyundai,Getz,2003.0,132000.0,Automatic,Petrol,1340.0,23.0,Used,1,1,0,1,3
3000000,Hyundai,Accent,2000.0,234658.0,Automatic,Petrol,1495.0,26.0,Used,1,1,0,1,3
3800000,Hyundai,TRAJET,2004.0,111000.0,Automatic,Diesel,2000.0,22.0,Used,1,1,1,1,4
8200000,Hyundai,Elantra,2012.0,120000.0,Automatic,Petrol,1600.0,14.0,Used,1,1,1,1,4
4400000,Hyundai,Eon,2015.0,115000.0,Manual,Petrol,802.0,11.0,Used,1,1,0,1,3
2375000,Hyundai,Accent,2000.0,172000.0,Automatic,Petrol,1495.0,26.0,Used,1,1,0,1,3
4250000,Hyundai,Eon,2016.0,96900.0,Manual,Petrol,824.0,10.0,Used,1,1,0,1,3
6200000,Hyundai,Grand I10,2016.0,90000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,0,1,3
4600000,Hyundai,Eon Magna,2015.0,54800.0,Manual,Petrol,840.0,11.0,Used,1,1,1,1,4
4400000,Hyundai,Eon,2016.0,81700.0,Manual,Petrol,800.0,10.0,Used,1,1,0,1,3
3300000,Hyundai,Getz,2004.0,100000.0,Automatic,Petrol,1300.0,22.0,Used,0,1,0,1,2
4350000,Hyundai,Eon,2015.0,105000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
2480000,Hyundai,Accent,2001.0,198000.0,Manual,Petrol,1490.0,25.0,Used,0,0,0,0,0
2600000,Hyundai,Matrix,2002.0,150000.0,Automatic,Petrol,1600.0,24.0,Used,1,1,1,1,4
2550000,Hyundai,Atos,2001.0,88000.0,Automatic,Petrol,1000.0,25.0,Used,0,0,1,0,1
2700000,Hyundai,Accent,2002.0,250000.0,Manual,Petrol,2000.0,24.0,Used,1,1,1,1,4
2175000,Isuzu,Maruti Zen,2003.0,150000.0,Manual,Petrol,1000.0,23.0,Used,1,1,1,1,4
1590000,Isuzu,Gemini JT 641,1992.0,300000.0,Manual,Diesel,1700.0,34.0,Used,1,1,1,0,3
1500000,Isuzu,Gemini Jt 641,1994.0,23500.0,Manual,Diesel,1650.0,32.0,Used,1,1,1,1,4
1600000,Isuzu,Gemini,1991.0,123456.0,Manual,Diesel,1600.0,35.0,Used,1,1,1,1,4
1795000,Isuzu,JT641,1991.0,210000.0,Automatic,Diesel,1800.0,35.0,Used,1,1,1,1,4
7300000,Jaguar,X Type,2008.0,121000.0,Automatic,Petrol,2190.0,18.0,Used,1,0,0,0,1
5275000,Jaguar,X- Type,2003.0,151000.0,Automatic,Petrol,2100.0,23.0,Used,1,1,1,1,4
7000000,Jaguar,X Type,2003.0,178000.0,Automatic,Petrol,2500.0,23.0,Used,1,1,1,1,4
4825000,Jaguar,S Type,2001.0,115000.0,Automatic,Petrol,3000.0,25.0,Used,1,1,1,1,4
14550000,Jaguar,XF,2014.0,78648.0,Automatic,Diesel,2200.0,12.0,Used,1,1,1,1,4
14000000,Jaguar,XF,2013.0,100000.0,Automatic,Diesel,2200.0,13.0,Used,1,1,1,1,4
6000000,Jaguar,X Type,2002.0,56000.0,Automatic,Petrol,2500.0,24.0,Used,1,1,1,1,4
1950000,Jaguar,S Type,2000.0,115666.0,Automatic,Petrol,3000.0,26.0,Used,1,1,1,1,4
13500000,Jaguar,Xf,2013.0,105000.0,Automatic,Petrol,2000.0,13.0,Used,1,1,1,1,4
14900000,Jaguar,XF,2013.0,27500.0,Automatic,Petrol,2000.0,13.0,Used,1,1,1,1,4
6000000,Jaguar,X Type,2008.0,105000.0,Automatic,Petrol,2099.0,18.0,Used,1,1,1,1,4
59790000,Jeep,Wrangler Rubicon,2024.0,6000.0,Automatic,Petrol,2000.0,2.0,Unregistered,1,1,1,1,4
2850000,Kia,Rio,2003.0,140000.0,Manual,Petrol,1343.0,23.0,Used,1,1,0,1,3
5900000,Kia,Picanto GT Line Sport,2016.0,130000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
2550000,Kia,Rio,2002.0,95000.0,Automatic,Petrol,1500.0,24.0,Used,1,1,1,1,4
4700000,Kia,Picanto,2011.0,138000.0,Automatic,Petrol,1000.0,15.0,Used,1,1,1,1,4
6675000,Kia,Cerato,2014.0,157000.0,Automatic,Petrol,1600.0,12.0,Used,0,0,0,0,0
5625000,Kia,Picanto,2016.0,83400.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
12800000,Kia,Optima,2015.0,80000.0,Automatic,Petrol,2000.0,11.0,Used,1,1,1,1,4
5300000,Kia,Picanto,2016.0,100200.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
1375000,Kia,Kia,1998.0,25000.0,Manual,Petrol,1500.0,28.0,Used,0,0,0,0,0
5275000,Kia,Picanto,2016.0,82000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
5950000,Kia,Picanto GT Line High Grade,2016.0,64000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
2400000,Kia,Spectra,2001.0,140000.0,Automatic,Petrol,1500.0,25.0,Used,1,1,1,1,4
6250000,Kia,Picanto,2017.0,54000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
2650000,Kia,Carens,2001.0,125.0,Automatic,Petrol,1800.0,25.0,Used,1,1,1,1,4
3650000,Kia,PICANTO,2005.0,224000.0,Automatic,Petrol,1000.0,21.0,Used,1,1,1,1,4
2675000,Kia,Rio,2005.0,170000.0,Manual,Petrol,1300.0,21.0,Used,1,1,0,1,3
2950000,Kia,Rio,2003.0,143000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,1,1,4
2900000,Kia,Spectra LS,2004.0,161990.0,Manual,Petrol,1600.0,22.0,Used,1,1,1,1,4
2550000,Kia,Rio Hatchback,2022.0,150000.0,Automatic,Petrol,1500.0,4.0,Used,1,1,0,1,3
6350000,Kia,Picanto,2017.0,66387.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
5900000,Kia,Picanto,2017.0,86500.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
9100000,Kia,Optima,2014.0,159900.0,Automatic,Petrol,1998.0,12.0,Used,1,1,1,1,4
1180000,Kia,Rio,2005.0,166000.0,Manual,Petrol,1300.0,21.0,Used,1,1,1,0,3
1000000,Kia,Rio,2003.0,165000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,0,1,3
2925000,Kia,Picanto,2005.0,200600.0,Manual,Petrol,1000.0,21.0,Used,1,1,1,1,4
2375000,Kia,Spectra,2001.0,146000.0,Manual,Petrol,1594.0,25.0,Used,1,1,1,1,4
1275000,Kia,Picanto,2016.0,85000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
5575000,Kia,RIO,2011.0,134000.0,Automatic,Petrol,1396.0,15.0,Used,1,1,1,0,3
5685000,Kia,Picanto,2016.0,65000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
6500000,Kia,Picanto,2017.0,49000.0,Automatic,Petrol,998.0,9.0,Used,1,1,1,1,4
5185000,Kia,Soul,2010.0,120000.0,Automatic,Petrol,1600.0,16.0,Used,1,1,1,1,4
2675000,Kia,Rio,2003.0,153000.0,Manual,Petrol,1500.0,23.0,Used,1,1,1,1,4
6490000,Kia,Picanto,2017.0,45000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
2700000,Kia,Spectra,2006.0,188564.0,Manual,Petrol,1300.0,20.0,Used,1,1,1,1,4
2050000,Kia,Sephia,2000.0,225000.0,Automatic,Petrol,1500.0,26.0,Used,1,1,1,1,4
5590000,Kia,Picanto,2016.0,85900.0,Automatic,Petrol,998.0,10.0,Used,1,1,1,1,4
1375000,Kia,Sephia,1998.0,25000.0,Manual,Petrol,1500.0,28.0,Used,0,0,0,0,0
5495000,Kia,Picanto,2017.0,61500.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
5600000,Kia,Picanto,2016.0,155000.0,Automatic,Petrol,1000.0,10.0,Used,0,0,0,0,0
5790000,Kia,Picanto Highest-Grade,2017.0,78000.0,Automatic,Petrol,1000.0,9.0,Used,0,0,0,0,0
3100000,Kia,Carens,2008.0,150000.0,Automatic,Diesel,1500.0,18.0,Used,1,1,1,1,4
6000000,Kia,Picanto,2017.0,38051.0,Manual,Petrol,1000.0,9.0,Used,1,1,1,1,4
775000,Kia,Rio,2000.0,118854.0,Automatic,Petrol,2000.0,26.0,Used,1,1,1,1,4
5990000,Kia,Picanto High Grade Sports Model,2016.0,64000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
2975000,Kia,Rio,2003.0,140000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,1,1,4
5690000,Kia,Picanto,2016.0,74600.0,Automatic,Petrol,998.0,10.0,Used,1,1,1,1,4
5750000,Kia,Picanto,2016.0,88000.0,Automatic,Petrol,998.0,10.0,Used,1,1,1,1,4
2700000,Kia,Rio,2006.0,93000.0,Automatic,Petrol,1500.0,20.0,Used,1,1,0,1,3
5780000,Kia,Picanto,2016.0,144965.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
5200000,Kia,Picanto,2016.0,140000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
5690000,Kia,Picanto,2016.0,77000.0,Automatic,Petrol,998.0,10.0,Used,1,1,1,1,4
5690000,Kia,Picanto,2016.0,77000.0,Automatic,Petrol,998.0,10.0,Used,1,1,1,1,4
5790000,Kia,Picanto,2016.0,70900.0,Automatic,Petrol,998.0,10.0,Used,1,1,1,1,4
1975000,Kia,Sephia II Spectra,2001.0,130611.0,Manual,Petrol,1598.0,25.0,Used,1,1,1,1,4
2675000,Kia,Rio,2002.0,122000.0,Manual,Petrol,1500.0,24.0,Used,1,1,1,1,4
2750000,Kia,Optima,2001.0,110400.0,Automatic,Diesel,2180.0,25.0,Used,1,1,1,1,4
2650000,Kia,Rio,2002.0,232000.0,Automatic,Petrol,1500.0,24.0,Used,1,1,1,1,4
3350000,Kia,Rio,2006.0,236512.0,Automatic,Petrol,1500.0,20.0,Used,1,1,1,1,4
6090000,Kia,Picanto GT SPORT,2016.0,102000.0,Automatic,Petrol,998.0,10.0,Used,1,1,1,1,4
5875000,Kia,Picanto,2016.0,28000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
2975000,Kia,Rio,2003.0,140000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,1,1,4
4675000,Kia,Picanto,2016.0,81500.0,Manual,Petrol,1000.0,10.0,Used,1,1,1,1,4
2675000,Kia,Rio,2001.0,122576.0,Automatic,Petrol,1500.0,25.0,Used,1,1,1,1,4
2425000,Kia,Carens,2001.0,250000.0,Automatic,Diesel,2518.0,25.0,Used,1,1,1,1,4
2990000,Kia,Picanto Ex,2005.0,113400.0,Manual,Petrol,1000.0,21.0,Used,1,1,1,1,4
6300000,Kia,Cerato,2012.0,210000.0,Automatic,Petrol,1600.0,14.0,Used,1,1,1,1,4
2150000,Kia,Spectra,2001.0,234195.0,Manual,Petrol,1600.0,25.0,Used,1,1,1,1,4
5800000,Kia,Picanto,2016.0,61000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
2800000,Kia,Rio,2004.0,134000.0,Manual,Petrol,1500.0,22.0,Used,1,1,1,1,4
2590000,Kia,Spectra,2001.0,120000.0,Automatic,Petrol,1500.0,25.0,Used,0,0,0,0,0
3050000,Kia,Rio,2003.0,139000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,1,1,4
6675000,Kia,Cerato,2014.0,157000.0,Automatic,Petrol,1600.0,12.0,Used,0,0,0,0,0
750000,Kia,Rio,2001.0,12345.0,Manual,Petrol,1500.0,25.0,Used,1,1,1,1,4
4550000,Kia,Picanto,2011.0,168400.0,Automatic,Petrol,1000.0,15.0,Used,1,1,1,1,4
2950000,Kia,Rio,2003.0,155000.0,Manual,Petrol,1500.0,23.0,Used,1,1,1,1,4
750000,Kia,Rio,2002.0,149000.0,Manual,Petrol,1300.0,24.0,Used,1,1,0,1,3
3860000,Kia,CERATO EX,2004.0,260742.0,Automatic,Petrol,1599.0,22.0,Used,1,1,1,1,4
5975000,Kia,Picanto GT Line Sport,2016.0,129000.0,Automatic,Petrol,990.0,10.0,Used,1,1,1,1,4
6000000,Kia,Soul,2011.0,116000.0,Automatic,Petrol,1600.0,15.0,Used,1,1,1,1,4
2650000,Kia,Spectra,2004.0,172046.0,Manual,Petrol,1500.0,22.0,Used,1,1,1,1,4
1000000,Kia,Rio,2003.0,165000.0,Automatic,Petrol,1500.0,23.0,Used,1,1,0,1,3
1675000,Kia,Sephia,1998.0,250000.0,Manual,Petrol,1500.0,28.0,Used,0,0,0,0,0
2350000,Kia,Sephia,2002.0,135000.0,Manual,Petrol,1300.0,24.0,Used,1,1,1,1,4
2475000,Kia,Spectra,2000.0,165000.0,Automatic,Petrol,1600.0,26.0,Used,1,1,1,1,4
1650000,Kia,Rio,2000.0,180100.0,Automatic,Petrol,1500.0,26.0,Used,1,1,1,1,4
6100000,Kia,Picanto,2016.0,38000.0,Automatic,Hybrid,998.0,10.0,Used,1,1,1,1,4
6675000,Kia,Cerato,2014.0,157000.0,Automatic,Petrol,1600.0,12.0,Used,0,0,0,0,0
2675000,Kia,RIO,2001.0,14865.0,Manual,Petrol,1500.0,25.0,Used,1,1,1,1,4
3000000,Kia,Rio,2002.0,195000.0,Manual,Petrol,1495.0,24.0,Used,1,1,1,1,4
5875000,Kia,Picanto,2016.0,78000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
6300000,Kia,Cerato,2011.0,139000.0,Automatic,Petrol,1591.0,15.0,Used,0,1,1,1,3
